seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr16	5008579	5008587	9	*	X13233	9717	5008318	5069156	60839	+	0	inside	260	SEC14L5
chr16	5008589	5008597	9	*	X13234	9717	5008318	5069156	60839	+	0	inside	270	SEC14L5
chr16	5008608	5008616	9	*	X13235	9717	5008318	5069156	60839	+	0	inside	289	SEC14L5
chr16	5082955	5082963	9	*	X13244	100507589	5083703	5092968	9266	+	739	upstream	739	NAGPA-AS1
chr16	5082955	5082963	9	*	X13244	56052	5083703	5137380	53678	+	739	upstream	739	ALG1
chr16	5083679	5083694	16	*	X13245	100507589	5083703	5092968	9266	+	8	upstream	8	NAGPA-AS1
chr16	5083679	5083694	16	*	X13245	51172	5074845	5083942	9098	-	0	inside	247	NAGPA
chr16	5083679	5083694	16	*	X13245	56052	5083703	5137380	53678	+	8	upstream	8	ALG1
chr16	5147666	5147674	9	*	X13247	196483	5134301	5147789	13489	-	0	inside	114	EEF2KMT
chr16	6068958	6068966	9	*	X13251	54715	6069132	7763340	1694209	+	165	upstream	165	RBFOX1
chr16	6069076	6069086	11	*	X13252	54715	6069132	7763340	1694209	+	45	upstream	45	RBFOX1
chr16	6069089	6069108	20	*	X13253	54715	6069132	7763340	1694209	+	23	upstream	23	RBFOX1
chr16	6069233	6069241	9	*	X13254	54715	6069132	7763340	1694209	+	0	inside	100	RBFOX1
chr16	8963330	8963346	17	*	X13265	23589	8946799	8962869	16071	-	460	upstream	460	CARHSP1
chr16	9057331	9057339	9	*	X13266	7874	8985951	9057341	71391	-	0	inside	1	USP7
chr16	9183606	9183615	10	*	X13267	29035	9185537	9213555	28019	+	1921	upstream	1921	C16orf72
chr16	9184507	9184515	9	*	X13268	29035	9185537	9213555	28019	+	1021	upstream	1021	C16orf72
chr16	9184526	9184537	12	*	X13269	29035	9185537	9213555	28019	+	999	upstream	999	C16orf72
chr16	10276753	10276762	10	*	X13276	2903	9847265	10276611	429347	-	141	upstream	141	GRIN2A
chr16	10277426	10277465	40	*	X13277	2903	9847265	10276611	429347	-	814	upstream	814	GRIN2A
chr16	10675149	10675181	33	*	X13280	2013	10622279	10674539	52261	-	609	upstream	609	EMP2
chr16	10675368	10675378	11	*	X13281	2013	10622279	10674539	52261	-	828	upstream	828	EMP2
chr16	10837598	10837610	13	*	X13282	4682	10837698	10863208	25511	+	87	upstream	87	NUBP1
chr16	11037897	11037906	10	*	X13283	23274	11038345	11276046	237702	+	438	upstream	438	CLEC16A
chr16	11037897	11037906	10	*	X13283	28955	11022748	11036257	13510	-	1639	upstream	1639	DEXI
chr16	11351076	11351084	9	*	X13285	8651	11348274	11350039	1766	-	1036	upstream	1036	SOCS1
chr16	11351131	11351140	10	*	X13286	8651	11348274	11350039	1766	-	1091	upstream	1091	SOCS1
chr16	11351537	11351562	26	*	X13287	8651	11348274	11350039	1766	-	1497	upstream	1497	SOCS1
chr16	11890936	11890944	9	*	X13290	29066	11844442	11891114	46673	-	0	inside	169	ZC3H7A
chr16	11945393	11945402	10	*	X13291	26156	11928055	11945442	17388	-	0	inside	39	RSL1D1
chr16	11945423	11945434	12	*	X13292	26156	11928055	11945442	17388	-	0	inside	7	RSL1D1
chr16	11945977	11945985	9	*	X13293	26156	11928055	11945442	17388	-	534	upstream	534	RSL1D1
chr16	12995122	12995131	10	*	X13297	729993	12995477	13334273	338797	+	345	upstream	345	SHISA9
chr16	14164927	14164938	12	*	X13303	57496	14165196	14360630	195435	+	257	upstream	257	MRTFB
chr16	15952069	15952083	15	*	X13305	4629	15796992	15950887	153896	-	1181	upstream	1181	MYH11
chr16	15982477	15982487	11	*	X13306	123811	15959577	15982447	22871	-	29	upstream	29	CEP20
chr16	16317694	16317704	11	*	X13307	368	16243422	16317328	73907	-	365	upstream	365	ABCC6
chr16	18938089	18938102	14	*	X13311	23049	18816175	18937726	121552	-	362	upstream	362	SMG1
chr16	19896708	19896718	11	*	X13314	51704	19869820	19896832	27013	-	0	inside	113	GPRC5B
chr16	20084923	20084933	11	*	X13318	124274	20043043	20085100	42058	-	0	inside	166	GPR139
chr16	20085737	20085749	13	*	X13319	124274	20043043	20085100	42058	-	636	upstream	636	GPR139
chr16	21169590	21169599	10	*	X13324	57146	21169912	21191937	22026	+	312	upstream	312	TMEM159
chr16	22824771	22824781	11	*	X13333	9956	22825860	22927659	101800	+	1078	upstream	1078	HS3ST2
chr16	22824923	22824933	11	*	X13334	9956	22825860	22927659	101800	+	926	upstream	926	HS3ST2
chr16	22825078	22825086	9	*	X13335	9956	22825860	22927659	101800	+	773	upstream	773	HS3ST2
chr16	22825097	22825111	15	*	X13336	9956	22825860	22927659	101800	+	748	upstream	748	HS3ST2
chr16	23160765	23160771	7	*	X13338	57478	23072728	23160591	87864	-	173	upstream	173	USP31
chr16	23313441	23313452	12	*	X13339	6338	23313591	23392620	79030	+	138	upstream	138	SCNN1B
chr16	23313537	23313545	9	*	X13340	6338	23313591	23392620	79030	+	45	upstream	45	SCNN1B
chr16	23313815	23313824	10	*	X13341	6338	23313591	23392620	79030	+	0	inside	223	SCNN1B
chr16	23522191	23522209	19	*	X13344	23062	23474863	23521815	46953	-	375	upstream	375	GGA2
chr16	23522228	23522269	42	*	X13345	23062	23474863	23521815	46953	-	412	upstream	412	GGA2
chr16	23522338	23522349	12	*	X13346	23062	23474863	23521815	46953	-	522	upstream	522	GGA2
chr16	23652677	23652687	11	*	X13347	79728	23614483	23652678	38196	-	0	overlapStart	0	PALB2
chr16	23652677	23652687	11	*	X13347	84516	23652687	23685068	32382	+	0	overlapStart	0	DCTN5
chr16	23689496	23689504	9	*	X13348	5347	23690201	23701688	11488	+	696	upstream	696	PLK1
chr16	23846808	23846818	11	*	X13349	5579	23847300	24231932	384633	+	481	upstream	481	PRKCB
chr16	25027280	25027286	7	*	X13357	55114	24930712	25026675	95964	-	604	upstream	604	ARHGAP17
chr16	25702646	25702654	9	*	X13359	9951	25703347	26149009	445663	+	692	upstream	692	HS3ST4
chr16	25703126	25703136	11	*	X13360	9951	25703347	26149009	445663	+	210	upstream	210	HS3ST4
chr16	27215071	27215080	10	*	X13363	79831	27214807	27233089	18283	+	0	inside	263	KDM8
chr16	27279783	27279792	10	*	X13365	400512	27279526	27301789	22264	+	0	inside	256	NSMCE1-DT
chr16	28565533	28565543	11	*	X13367	112869	28565249	28603111	37863	+	0	inside	283	SGF29
chr16	28834325	28834337	13	*	X13368	11273	28834369	28848558	14190	+	31	upstream	31	ATXN2L
chr16	29801890	29801900	11	*	X13376	3835	29802034	29816706	14673	+	133	upstream	133	KIF22
chr16	29816964	29816972	9	*	X13377	4150	29817417	29822504	5088	+	444	upstream	444	MAZ
chr16	29817009	29817023	15	*	X13378	4150	29817417	29822504	5088	+	393	upstream	393	MAZ
chr16	29817242	29817251	10	*	X13379	4150	29817417	29822504	5088	+	165	upstream	165	MAZ
chr16	29817593	29817602	10	*	X13380	4150	29817417	29822504	5088	+	0	inside	175	MAZ
chr16	29817659	29817668	10	*	X13381	4150	29817417	29822504	5088	+	0	inside	241	MAZ
chr16	29937459	29937467	9	*	X13384	253980	29917657	29937545	19889	-	0	inside	77	KCTD13
chr16	29938607	29938615	9	*	X13385	253980	29917657	29937545	19889	-	1061	upstream	1061	KCTD13
chr16	30006541	30006550	10	*	X13387	283899	30007531	30017112	9582	+	980	upstream	980	INO80E
chr16	30007001	30007011	11	*	X13388	283899	30007531	30017112	9582	+	519	upstream	519	INO80E
chr16	30381778	30381787	10	*	X13399	26000	30368422	30381522	13101	-	255	upstream	255	TBC1D10B
chr16	30457792	30457800	9	*	X13408	22928	30454952	30457224	2273	-	567	upstream	567	SEPHS2
chr16	30546600	30546609	10	*	X13410	65988	30542779	30546194	3416	-	405	upstream	405	ZNF747
chr16	30546600	30546609	10	*	X13410	79724	30535322	30546219	10898	-	380	upstream	380	ZNF768
chr16	30583688	30583696	9	*	X13411	146542	30581019	30583728	2710	-	0	inside	31	ZNF688
chr16	30669316	30669328	13	*	X13414	64319	30671243	30682131	10889	+	1914	upstream	1914	FBRS
chr16	30709760	30709768	9	*	X13415	10847	30709914	30756517	46604	+	145	upstream	145	SRCAP
chr16	30709760	30709768	9	*	X13415	730183	30709025	30709810	786	-	0	inside	41	LOC730183
chr16	30709844	30709852	9	*	X13416	10847	30709914	30756517	46604	+	61	upstream	61	SRCAP
chr16	30709844	30709852	9	*	X13416	730183	30709025	30709810	786	-	33	upstream	33	LOC730183
chr16	30709893	30709902	10	*	X13417	10847	30709914	30756517	46604	+	11	upstream	11	SRCAP
chr16	30709893	30709902	10	*	X13417	730183	30709025	30709810	786	-	82	upstream	82	LOC730183
chr16	30710026	30710037	12	*	X13418	10847	30709914	30756517	46604	+	0	inside	111	SRCAP
chr16	30710026	30710037	12	*	X13418	730183	30709025	30709810	786	-	215	upstream	215	LOC730183
chr16	30710303	30710311	9	*	X13419	730183	30709025	30709810	786	-	492	upstream	492	LOC730183
chr16	30710342	30710350	9	*	X13420	730183	30709025	30709810	786	-	531	upstream	531	LOC730183
chr16	30710374	30710384	11	*	X13421	730183	30709025	30709810	786	-	563	upstream	563	LOC730183
chr16	30710403	30710411	9	*	X13422	730183	30709025	30709810	786	-	592	upstream	592	LOC730183
chr16	30905762	30905774	13	*	X13427	9274	30846270	30905399	59130	-	362	upstream	362	BCL7C
chr16	30907030	30907043	14	*	X13428	1489	30907928	30914881	6954	+	884	upstream	884	CTF1
chr16	30907030	30907043	14	*	X13428	9274	30846270	30905399	59130	-	1630	upstream	1630	BCL7C
chr16	30907045	30907055	11	*	X13429	1489	30907928	30914881	6954	+	872	upstream	872	CTF1
chr16	30907045	30907055	11	*	X13429	9274	30846270	30905399	59130	-	1645	upstream	1645	BCL7C
chr16	30907057	30907072	16	*	X13430	1489	30907928	30914881	6954	+	855	upstream	855	CTF1
chr16	30907057	30907072	16	*	X13430	9274	30846270	30905399	59130	-	1657	upstream	1657	BCL7C
chr16	30907083	30907093	11	*	X13431	1489	30907928	30914881	6954	+	834	upstream	834	CTF1
chr16	30907083	30907093	11	*	X13431	9274	30846270	30905399	59130	-	1683	upstream	1683	BCL7C
chr16	30907103	30907113	11	*	X13432	1489	30907928	30914881	6954	+	814	upstream	814	CTF1
chr16	30907103	30907113	11	*	X13432	9274	30846270	30905399	59130	-	1703	upstream	1703	BCL7C
chr16	30907119	30907132	14	*	X13433	1489	30907928	30914881	6954	+	795	upstream	795	CTF1
chr16	30907119	30907132	14	*	X13433	9274	30846270	30905399	59130	-	1719	upstream	1719	BCL7C
chr16	30907139	30907153	15	*	X13434	1489	30907928	30914881	6954	+	774	upstream	774	CTF1
chr16	30907139	30907153	15	*	X13434	9274	30846270	30905399	59130	-	1739	upstream	1739	BCL7C
chr16	30907166	30907179	14	*	X13435	1489	30907928	30914881	6954	+	748	upstream	748	CTF1
chr16	30907166	30907179	14	*	X13435	9274	30846270	30905399	59130	-	1766	upstream	1766	BCL7C
chr16	30934479	30934487	9	*	X13436	283932	30930640	30934590	3951	-	0	inside	102	FBXL19-AS1
chr16	30934479	30934487	9	*	X13436	54620	30934392	30960104	25713	+	0	inside	86	FBXL19
chr16	31085887	31085898	12	*	X13441	79759	31072164	31085641	13478	-	245	upstream	245	ZNF668
chr16	31085887	31085898	12	*	X13441	9726	31085743	31094833	9091	+	0	inside	143	ZNF646
chr16	31147178	31147188	11	*	X13442	5652	31142754	31147151	4398	-	26	upstream	26	PRSS8
chr16	31147208	31147218	11	*	X13443	5652	31142754	31147151	4398	-	56	upstream	56	PRSS8
chr16	31147233	31147242	10	*	X13444	5652	31142754	31147151	4398	-	81	upstream	81	PRSS8
chr16	31147266	31147274	9	*	X13445	5652	31142754	31147151	4398	-	114	upstream	114	PRSS8
chr16	31147318	31147332	15	*	X13446	5652	31142754	31147151	4398	-	166	upstream	166	PRSS8
chr16	31147386	31147394	9	*	X13447	5652	31142754	31147151	4398	-	234	upstream	234	PRSS8
chr16	31147400	31147409	10	*	X13448	5652	31142754	31147151	4398	-	248	upstream	248	PRSS8
chr16	31147411	31147419	9	*	X13449	5652	31142754	31147151	4398	-	259	upstream	259	PRSS8
chr16	31147428	31147440	13	*	X13450	5652	31142754	31147151	4398	-	276	upstream	276	PRSS8
chr16	31191518	31191532	15	*	X13455	2521	31191431	31206192	14762	+	0	inside	86	FUS
chr16	31213997	31214006	10	*	X13458	29108	31212807	31214097	1291	-	0	inside	90	PYCARD
chr16	31454435	31454445	11	*	X13470	283933	31446885	31454348	7464	-	86	upstream	86	ZNF843
chr16	46865176	46865195	20	*	X13477	388272	46835959	46865074	29116	-	101	upstream	101	C16orf87
chr16	46917123	46917133	11	*	X13478	84706	46918308	46965201	46894	+	1174	upstream	1174	GPT2
chr16	47008026	47008038	13	*	X13479	10294	46989274	47007625	18352	-	400	upstream	400	DNAJA2
chr16	49316317	49316330	14	*	X13481	869	49311829	49315742	3914	-	574	upstream	574	CBLN1
chr16	49316908	49316916	9	*	X13482	869	49311829	49315742	3914	-	1165	upstream	1165	CBLN1
chr16	49892369	49892377	9	*	X13488	23090	49524515	49891830	367316	-	538	upstream	538	ZNF423
chr16	49893022	49893030	9	*	X13489	23090	49524515	49891830	367316	-	1191	upstream	1191	ZNF423
chr16	50099598	50099608	11	*	X13491	55027	50099881	50139375	39495	+	272	upstream	272	HEATR3
chr16	50726949	50726961	13	*	X13495	64127	50727514	50766987	39474	+	552	upstream	552	NOD2
chr16	50727057	50727066	10	*	X13496	64127	50727514	50766987	39474	+	447	upstream	447	NOD2
chr16	50727104	50727116	13	*	X13497	64127	50727514	50766987	39474	+	397	upstream	397	NOD2
chr16	50727127	50727136	10	*	X13498	64127	50727514	50766987	39474	+	377	upstream	377	NOD2
chr16	50727138	50727160	23	*	X13499	64127	50727514	50766987	39474	+	353	upstream	353	NOD2
chr16	50727187	50727201	15	*	X13500	64127	50727514	50766987	39474	+	312	upstream	312	NOD2
chr16	53737179	53737187	9	*	X13507	79068	53737875	54148379	410505	+	687	upstream	687	FTO
chr16	54963320	54963331	12	*	X13513	10265	54965111	54968395	3285	+	1779	upstream	1779	IRX5
chr16	54963320	54963331	12	*	X13513	643911	54952777	54963101	10325	-	218	upstream	218	CRNDE
chr16	55357687	55357696	10	*	X13517	79190	55358471	55364672	6202	+	774	upstream	774	IRX6
chr16	55358406	55358428	23	*	X13518	79190	55358471	55364672	6202	+	42	upstream	42	IRX6
chr16	55358541	55358556	16	*	X13519	79190	55358471	55364672	6202	+	0	inside	69	IRX6
chr16	56225157	56225169	13	*	X13522	2775	56225251	56391356	166106	+	81	upstream	81	GNAO1
chr16	56225157	56225169	13	*	X13522	283856	56126899	56225006	98108	-	150	upstream	150	LOC283856
chr16	56225344	56225354	11	*	X13523	2775	56225251	56391356	166106	+	0	inside	92	GNAO1
chr16	56225344	56225354	11	*	X13523	283856	56126899	56225006	98108	-	337	upstream	337	LOC283856
chr16	56226636	56226663	28	*	X13524	283856	56126899	56225006	98108	-	1629	upstream	1629	LOC283856
chr16	56623105	56623113	9	*	X13528	4504	56623267	56625000	1734	+	153	upstream	153	MT3
chr16	56623183	56623192	10	*	X13529	4504	56623267	56625000	1734	+	74	upstream	74	MT3
chr16	56623210	56623218	9	*	X13530	4504	56623267	56625000	1734	+	48	upstream	48	MT3
chr16	56623240	56623249	10	*	X13531	4504	56623267	56625000	1734	+	17	upstream	17	MT3
chr16	56623275	56623286	12	*	X13532	4504	56623267	56625000	1734	+	0	inside	7	MT3
chr16	56623310	56623318	9	*	X13533	4504	56623267	56625000	1734	+	0	inside	42	MT3
chr16	56642189	56642197	9	*	X13534	4489	56642478	56673999	31522	+	280	upstream	280	MT1A
chr16	56642189	56642197	9	*	X13534	4502	56642478	56643409	932	+	280	upstream	280	MT2A
chr16	57319440	57319454	15	*	X13538	51090	57290009	57318584	28576	-	855	upstream	855	PLLP
chr16	57728889	57728901	13	*	X13542	84229	57728713	57765367	36655	+	0	inside	175	DRC7
chr16	57769006	57769014	9	*	X13543	10300	57769660	57791162	21503	+	645	upstream	645	KATNB1
chr16	58035187	58035195	9	*	X13551	57567	58028573	58033762	5190	-	1424	upstream	1424	ZNF319
chr16	58035187	58035195	9	*	X13551	79650	58035277	58055527	20251	+	81	upstream	81	USB1
chr16	58768188	58768197	10	*	X13558	2806	58741035	58768246	27212	-	0	inside	48	GOT2
chr16	66637914	66637922	9	*	X13567	123920	66637935	66647795	9861	+	12	upstream	12	CMTM3
chr16	66637924	66637932	9	*	X13568	123920	66637935	66647795	9861	+	2	upstream	2	CMTM3
chr16	66637936	66637955	20	*	X13569	123920	66637935	66647795	9861	+	0	inside	0	CMTM3
chr16	66638030	66638055	26	*	X13570	123920	66637935	66647795	9861	+	0	inside	94	CMTM3
chr16	66638058	66638067	10	*	X13571	123920	66637935	66647795	9861	+	0	inside	122	CMTM3
chr16	66864941	66864950	10	*	X13573	8883	66836781	66864879	28099	-	61	upstream	61	NAE1
chr16	67143525	67143533	9	*	X13580	80262	67143866	67182442	38577	+	332	upstream	332	C16orf70
chr16	67143566	67143574	9	*	X13581	80262	67143866	67182442	38577	+	291	upstream	291	C16orf70
chr16	67143611	67143619	9	*	X13582	80262	67143866	67182442	38577	+	246	upstream	246	C16orf70
chr16	67143745	67143755	11	*	X13583	80262	67143866	67182442	38577	+	110	upstream	110	C16orf70
chr16	67185332	67185341	10	*	X13584	84752	67182005	67184902	2898	-	429	upstream	429	B3GNT9
chr16	67193423	67193431	9	*	X13585	55336	67193891	67198077	4187	+	459	upstream	459	FBXL8
chr16	67197274	67197282	9	*	X13586	3299	67197288	67203848	6561	+	5	upstream	5	HSF4
chr16	67197292	67197301	10	*	X13587	3299	67197288	67203848	6561	+	0	inside	3	HSF4
chr16	67217876	67217886	11	*	X13591	653319	67209505	67217943	8439	-	0	inside	56	KIAA0895L
chr16	67282350	67282361	12	*	X13592	29109	67263292	67281425	18134	-	924	upstream	924	FHOD1
chr16	67282350	67282361	12	*	X13592	6553	67282855	67306094	23240	+	493	upstream	493	SLC9A5
chr16	67283110	67283126	17	*	X13593	29109	67263292	67281425	18134	-	1684	upstream	1684	FHOD1
chr16	67283110	67283126	17	*	X13593	6553	67282855	67306094	23240	+	0	inside	254	SLC9A5
chr16	67360680	67360689	10	*	X13594	146212	67323393	67360661	37269	-	18	upstream	18	KCTD19
chr16	67360680	67360689	10	*	X13594	55282	67360747	67419109	58363	+	57	upstream	57	LRRC36
chr16	67428585	67428593	9	*	X13595	51673	67423712	67427421	3710	-	1163	upstream	1163	TPPP3
chr16	67464088	67464096	9	*	X13596	3291	67465036	67471454	6419	+	939	upstream	939	HSD11B2
chr16	67464477	67464485	9	*	X13597	3291	67465036	67471454	6419	+	550	upstream	550	HSD11B2
chr16	67679084	67679093	10	*	X13599	146206	67679030	67691472	12443	+	0	inside	53	CARMIL2
chr16	67694613	67694622	10	*	X13601	50855	67694851	67696681	1831	+	228	upstream	228	PARD6A
chr16	67694613	67694622	10	*	X13601	65057	67691415	67694718	3304	-	0	inside	95	ACD
chr16	67696043	67696052	10	*	X13602	65057	67691415	67694718	3304	-	1324	upstream	1324	ACD
chr16	68003138	68003146	9	*	X13607	6560	67977377	68003095	25719	-	42	upstream	42	SLC12A4
chr16	68056798	68056806	9	*	X13608	54920	68056847	68113226	56380	+	40	upstream	40	DUS2
chr16	68269996	68270008	13	*	X13612	80004	68262450	68270136	7687	-	0	inside	127	ESRP2
chr16	68270903	68270916	14	*	X13613	80004	68262450	68270136	7687	-	766	upstream	766	ESRP2
chr16	68297957	68297966	10	*	X13614	9057	68298419	68335726	37308	+	452	upstream	452	SLC7A6
chr16	68877314	68877322	9	*	X13620	79613	68877509	69119085	241577	+	186	upstream	186	TANGO6
chr16	69166528	69166541	14	*	X13621	54921	69151912	69166493	14582	-	34	upstream	34	CHTF8
chr16	69166528	69166541	14	*	X13621	84916	69166499	69202937	36439	+	0	inside	28	UTP4
chr16	69364271	69364280	10	*	X13623	64146	69362524	69364498	1975	-	0	inside	217	PDF
chr16	70285677	70285685	9	*	X13628	118460	70284134	70285833	1700	-	0	inside	147	EXOSC6
chr16	70473167	70473176	10	*	X13630	6483	70413338	70472991	59654	-	175	upstream	175	ST3GAL2
chr16	70720672	70720684	13	*	X13632	92154	70695107	70719954	24848	-	717	upstream	717	MTSS2
chr16	71323316	71323325	10	*	X13633	55783	71316203	71323513	7311	-	0	inside	187	CMTR2
chr16	71392548	71392556	9	*	X13634	794	71392616	71424342	31727	+	59	upstream	59	CALB2
chr16	71918101	71918110	10	*	X13639	55565	71893583	71918093	24511	-	7	upstream	7	ZNF821
chr16	72042481	72042492	12	*	X13640	1723	72042643	72059316	16674	+	150	upstream	150	DHODH
chr16	72042806	72042816	11	*	X13641	1723	72042643	72059316	16674	+	0	inside	162	DHODH
chr16	72042841	72042851	11	*	X13642	1723	72042643	72059316	16674	+	0	inside	197	DHODH
chr16	73093233	73093252	20	*	X13650	463	72816786	73092534	275749	-	698	upstream	698	ZFHX3
chr16	73093254	73093263	10	*	X13651	463	72816786	73092534	275749	-	719	upstream	719	ZFHX3
chr16	73093266	73093308	43	*	X13652	463	72816786	73092534	275749	-	731	upstream	731	ZFHX3
chr16	74809245	74809260	16	*	X13658	79152	74746856	74808729	61874	-	515	upstream	515	FA2H
chr16	79635554	79635567	14	*	X13677	4094	79627745	79634622	6878	-	931	upstream	931	MAF
chr16	79635570	79635580	11	*	X13678	4094	79627745	79634622	6878	-	947	upstream	947	MAF
chr16	80838098	80838106	9	*	X13684	124359	80637676	80838175	200500	-	0	inside	68	CDYL2
chr16	80838126	80838140	15	*	X13685	124359	80637676	80838175	200500	-	0	inside	34	CDYL2
chr16	80838149	80838180	32	*	X13686	124359	80637676	80838175	200500	-	0	overlapStart	0	CDYL2
chr16	81348634	81348643	10	*	X13689	8139	81348571	81413803	65233	+	0	inside	62	GAN
chr16	81478451	81478462	12	*	X13690	80790	81478775	81745367	266593	+	312	upstream	312	CMIP
chr16	81812963	81812971	9	*	X13692	5336	81812899	81991899	179001	+	0	inside	63	PLCG2
chr16	82203840	82203848	9	*	X13694	10200	82181767	82203829	22063	-	10	upstream	10	MPHOSPH6
chr16	84001721	84001729	9	*	X13696	54550	84002237	84036379	34143	+	507	upstream	507	NECAB2
chr16	84150535	84150544	10	*	X13699	8720	84087369	84150517	63149	-	17	upstream	17	MBTPS1
chr16	84178867	84178878	12	*	X13700	123872	84178865	84211524	32660	+	0	inside	1	DNAAF1
chr16	84178867	84178878	12	*	X13700	83693	84155744	84178800	23057	-	66	upstream	66	HSDL1
chr16	84681806	84681814	9	*	X13702	79786	84682131	84695916	13786	+	316	upstream	316	KLHL36
chr16	84732954	84732976	23	*	X13703	9100	84733555	84813527	79973	+	578	upstream	578	USP10
chr16	85644402	85644410	9	*	X13718	23199	85645029	85709812	64784	+	618	upstream	618	GSE1
chr16	86542562	86542570	9	*	X13728	2294	86544133	86548070	3938	+	1562	upstream	1562	FOXF1
chr16	86542562	86542570	9	*	X13728	400550	86508131	86542466	34336	-	95	upstream	95	FENDRR
chr16	86542895	86542908	14	*	X13729	2294	86544133	86548070	3938	+	1224	upstream	1224	FOXF1
chr16	86542895	86542908	14	*	X13729	400550	86508131	86542466	34336	-	428	upstream	428	FENDRR
chr16	86543005	86543016	12	*	X13730	2294	86544133	86548070	3938	+	1116	upstream	1116	FOXF1
chr16	86543005	86543016	12	*	X13730	400550	86508131	86542466	34336	-	538	upstream	538	FENDRR
chr16	86544046	86544054	9	*	X13731	2294	86544133	86548070	3938	+	78	upstream	78	FOXF1
chr16	86544046	86544054	9	*	X13731	400550	86508131	86542466	34336	-	1579	upstream	1579	FENDRR
chr16	86588522	86588530	9	*	X13733	146512	86588926	86590905	1980	+	395	upstream	395	FLJ30679
chr16	86589571	86589580	10	*	X13734	64779	86563782	86588841	25060	-	729	upstream	729	MTHFSD
chr16	86610832	86610848	17	*	X13736	2300	86612115	86615304	3190	+	1266	upstream	1266	FOXL1
chr16	86610851	86610860	10	*	X13737	2300	86612115	86615304	3190	+	1254	upstream	1254	FOXL1
chr16	86610865	86610875	11	*	X13738	2300	86612115	86615304	3190	+	1239	upstream	1239	FOXL1
chr16	87350878	87350886	9	*	X13740	100506581	87336404	87351026	14623	-	0	inside	139	C16orf95
chr16	87352028	87352039	12	*	X13741	100506581	87336404	87351026	14623	-	1001	upstream	1001	C16orf95
chr16	87425772	87425787	16	*	X13743	79791	87362942	87425708	62767	-	63	upstream	63	FBXO31
chr16	87425772	87425787	16	*	X13743	81631	87425801	87438380	12580	+	13	upstream	13	MAP1LC3B
chr16	87635469	87635479	11	*	X13747	57338	87635441	87731761	96321	+	0	inside	27	JPH3
chr16	87800315	87800323	9	*	X13748	54758	87736729	87799598	62870	-	716	upstream	716	KLHDC4
chr16	87903083	87903091	9	*	X13750	8140	87863629	87903100	39472	-	0	inside	8	SLC7A5
chr16	87984024	87984033	10	*	X13752	54971	87984238	88110924	126687	+	204	upstream	204	BANP
chr16	87984419	87984430	12	*	X13753	54971	87984238	88110924	126687	+	0	inside	180	BANP
chr16	88519087	88519095	9	*	X13755	161882	88520014	88601574	81561	+	918	upstream	918	ZFPM1
chr16	88728363	88728372	10	*	X13759	197187	88729781	88753594	23814	+	1408	upstream	1408	SNAI3-AS1
chr16	88730502	88730510	9	*	X13760	4597	88718348	88729495	11148	-	1006	upstream	1006	MVD
chr16	88753087	88753095	9	*	X13762	333929	88744090	88752882	8793	-	204	upstream	204	SNAI3
chr16	88753608	88753616	9	*	X13763	333929	88744090	88752882	8793	-	725	upstream	725	SNAI3
chr16	88878218	88878227	10	*	X13764	353	88875877	88878342	2466	-	0	inside	114	APRT
chr16	89160179	89160187	9	*	X13767	197322	89160217	89222171	61955	+	29	upstream	29	ACSF3
chr16	89160332	89160341	10	*	X13768	197322	89160217	89222171	61955	+	0	inside	114	ACSF3
chr16	89267724	89267732	9	*	X13770	146429	89262169	89266529	4361	-	1194	upstream	1194	SLC22A31
chr16	89387519	89387527	9	*	X13773	100287036	89387541	89391518	3978	+	13	upstream	13	LOC100287036
chr16	89627299	89627307	9	*	X13776	606500	89627838	89627909	72	+	530	upstream	530	SNORD68
chr16	89627299	89627307	9	*	X13776	6137	89627065	89633237	6173	+	0	inside	233	RPL13
chr16	89725087	89725097	11	*	X13777	5119	89710839	89724193	13355	-	893	upstream	893	CHMP1A
chr16	89883100	89883108	9	*	X13778	2175	89803959	89883065	79107	-	34	upstream	34	FANCA
chr16	90014050	90014061	12	*	X13780	54849	90015139	90034468	19330	+	1077	upstream	1077	DEF8
chr17	31585	31593	9	*	X13782	8447	6011	31420	25410	-	164	upstream	164	DOC2B
chr17	31608	31619	12	*	X13783	8447	6011	31420	25410	-	187	upstream	187	DOC2B
chr17	31795	31803	9	*	X13784	8447	6011	31420	25410	-	374	upstream	374	DOC2B
chr17	31846	31854	9	*	X13785	8447	6011	31420	25410	-	425	upstream	425	DOC2B
chr17	31919	31927	9	*	X13786	8447	6011	31420	25410	-	498	upstream	498	DOC2B
chr17	31937	31946	10	*	X13787	8447	6011	31420	25410	-	516	upstream	516	DOC2B
chr17	635585	635595	11	*	X13791	79850	635847	646075	10229	+	251	upstream	251	TLCD3A
chr17	655089	655098	10	*	X13794	100131454	655573	658576	3004	+	474	upstream	474	DBIL5P
chr17	655541	655551	11	*	X13795	100131454	655573	658576	3004	+	21	upstream	21	DBIL5P
chr17	655541	655551	11	*	X13795	50628	647661	655501	7841	-	39	upstream	39	GEMIN4
chr17	900234	900242	9	*	X13797	29928	900357	905390	5034	+	114	upstream	114	TIMM22
chr17	1303530	1303538	9	*	X13801	7531	1247834	1303556	55723	-	0	inside	17	YWHAE
